96033861_1 A41 1421.6 1129.86 1432.74 1029.64
96033861_2 A41 1432.74 1029.64 1421.6 1129.86
96033859_1 A41 1432.74 1029.64 1210.02 996.228
96033859_2 A41 1210.02 996.228 1432.74 1029.64
96033850_1 A41 1154.34 1051.91 1210.02 996.228
96033850_2 A41 1210.02 996.228 1154.34 1051.91
96033860_1 A41 1421.6 1129.86 1154.34 1051.91
96033860_2 A41 1154.34 1051.91 1421.6 1129.86
96033955_1 A41 1276.83 918.274 1332.51 806.912
96033955_2 A41 1332.51 806.912 1276.83 918.274
96140246_1 A41 1332.51 806.912 1106.78 808.248
96140246_2 A41 1106.78 808.248 1332.51 806.912
96140245_1 A41 1276.83 918.274 1106.78 808.248
96140245_2 A41 1106.78 808.248 1276.83 918.274
96140247_1 A41 1106.78 808.248 942.748 806.912
96140247_2 A41 942.748 806.912 1106.78 808.248
96033943_1 A41 942.748 806.912 942.748 706.685
96033943_2 A41 942.748 706.685 942.748 806.912
96033958_1 A41 1332.51 806.912 1365.92 728.958
96033958_2 A41 1365.92 728.958 1332.51 806.912
96033960_1 A41 1365.92 728.958 942.748 706.685
96033960_2 A41 942.748 706.685 1365.92 728.958
96033906_1 A41 942.748 706.685 720.025 806.912
96033906_2 A41 720.025 806.912 942.748 706.685
96033905_1 A41 942.748 806.912 720.025 806.912
96033905_2 A41 720.025 806.912 942.748 806.912
96033862_1 A41 1432.74 1029.64 1421.6 951.683
96033862_2 A41 1421.6 951.683 1432.74 1029.64
96033953_1 A41 1421.6 951.683 1276.83 918.274
96033953_2 A41 1276.83 918.274 1421.6 951.683
96033947_1 A41 1210.02 996.228 1276.83 918.274
96033947_2 A41 1276.83 918.274 1210.02 996.228
96033856_1 A41 1421.6 1296.91 1421.6 1218.95
96033856_2 A41 1421.6 1218.95 1421.6 1296.91
96033857_1 A41 1421.6 1218.95 1087.52 1129.86
96033857_2 A41 1087.52 1129.86 1421.6 1218.95
96033844_1 A41 1020.7 1207.82 1087.52 1129.86
96033844_2 A41 1087.52 1129.86 1020.7 1207.82
96033847_1 A41 1232.29 1308.04 1020.7 1207.82
96033847_2 A41 1020.7 1207.82 1232.29 1308.04
96033848_1 A41 1421.6 1296.91 1232.29 1308.04
96033848_2 A41 1232.29 1308.04 1421.6 1296.91
96033843_1 A41 998.429 1285.77 1020.7 1207.82
96033843_2 A41 1020.7 1207.82 998.429 1285.77
96033833_1 A41 998.429 1386 998.429 1285.77
96033833_2 A41 998.429 1285.77 998.429 1386
96033840_1 A41 1232.29 1397.13 998.429 1386
96033840_2 A41 998.429 1386 1232.29 1397.13
96033841_1 A41 1232.29 1397.13 1232.29 1308.04
96033841_2 A41 1232.29 1308.04 1232.29 1397.13
96033858_1 A41 1421.6 1218.95 1421.6 1129.86
96033858_2 A41 1421.6 1129.86 1421.6 1218.95
96033846_1 A41 1087.52 1129.86 1154.34 1051.91
96033846_2 A41 1154.34 1051.91 1087.52 1129.86
96033961_1 A41 1365.92 728.958 1432.74 628.732
96033961_2 A41 1432.74 628.732 1365.92 728.958
96033970_1 A41 1432.74 628.732 953.885 606.459
96033970_2 A41 953.885 606.459 1432.74 628.732
96033944_1 A41 942.748 706.685 953.885 606.459
96033944_2 A41 953.885 606.459 942.748 706.685
96033909_1 A41 953.885 606.459 653.208 606.459
96033909_2 A41 653.208 606.459 953.885 606.459
96033903_1 A41 642.072 751.231 653.208 606.459
96033903_2 A41 653.208 606.459 642.072 751.231
96033904_1 A41 720.025 806.912 642.072 751.231
96033904_2 A41 642.072 751.231 720.025 806.912
96033975_1 A63 1544.1 580 1432.74 606.459
96033975_2 A63 1432.74 606.459 1544.1 580
96033974_1 A41 1432.74 606.459 1432.74 580
96033974_2 A41 1432.74 580 1432.74 606.459
96033976_1 A64 1622 580 1432.74 606.459
96033976_2 A64 1432.74 606.459 1622 580
96033971_1 A41 1432.74 628.732 1432.74 606.459
96033971_2 A41 1432.74 606.459 1432.74 628.732
96124570_1 A41 1622 628.732 1432.74 628.732
96124570_2 A41 1432.74 628.732 1622 628.732
96033966_1 A41 1622 706.685 1488.42 795.776
96033966_2 A41 1488.42 795.776 1622 706.685
96033964_1 A41 1521.83 784.639 1488.42 795.776
96033964_2 A41 1488.42 795.776 1521.83 784.639
96033965_1 A41 1622 784.639 1521.83 784.639
96033965_2 A41 1521.83 784.639 1622 784.639
96124568_1 A41 1421.6 806.912 1332.51 806.912
96124568_2 A41 1332.51 806.912 1421.6 806.912
96033959_1 A41 1488.42 795.776 1421.6 806.912
96033959_2 A41 1421.6 806.912 1488.42 795.776
96034100_1 A41 1532.97 962.819 1532.97 873.729
96034100_2 A41 1532.97 873.729 1532.97 962.819
96033962_1 A41 1532.97 962.819 1532.97 873.729
96033962_2 A41 1532.97 873.729 1532.97 962.819
96033867_1 A41 1544.1 1118.73 1532.97 1040.77
96033867_2 A41 1532.97 1040.77 1544.1 1118.73
96033866_1 A41 1544.1 1118.73 1532.97 1040.77
96033866_2 A41 1532.97 1040.77 1544.1 1118.73
96034037_1 A41 1555.24 1296.91 1544.1 1207.82
96034037_2 A41 1544.1 1207.82 1555.24 1296.91
96033863_1 A41 1555.24 1296.91 1544.1 1207.82
96033863_2 A41 1544.1 1207.82 1555.24 1296.91
96033956_1 A41 1421.6 951.683 1421.6 896.002
96033956_2 A41 1421.6 896.002 1421.6 951.683
96033842_1 A41 1588.65 1397.13 1232.29 1397.13
96033842_2 A41 1232.29 1397.13 1588.65 1397.13
96033854_1 A41 1588.65 1397.13 1555.24 1296.91
96033854_2 A41 1555.24 1296.91 1588.65 1397.13
96033864_1 A41 1544.1 1207.82 1544.1 1118.73
96033864_2 A41 1544.1 1118.73 1544.1 1207.82
96033865_1 A41 1532.97 1040.77 1532.97 962.819
96033865_2 A41 1532.97 962.819 1532.97 1040.77
96033963_1 A41 1532.97 873.729 1521.83 784.639
96033963_2 A41 1521.83 784.639 1532.97 873.729
96033839_1 A41 1232.29 1486.22 1232.29 1397.13
96033839_2 A41 1232.29 1397.13 1232.29 1486.22
96033832_1 A41 998.429 1386 708.889 1363.72
96033832_2 A41 708.889 1363.72 998.429 1386
96033785_1 A41 720.025 1452.81 708.889 1363.72
96033785_2 A41 708.889 1363.72 720.025 1452.81
96033838_1 A41 1232.29 1486.22 720.025 1452.81
96033838_2 A41 720.025 1452.81 1232.29 1486.22
96033796_1 A41 998.429 1285.77 887.068 1285.77
96033796_2 A41 887.068 1285.77 998.429 1285.77
